,_id,textDisplay,Overview sentiment,Features,,เพิ่มใน Lexicon
459,64b6c01aa4428eeea7531d23,"รอจัดรุ่นที่มันว้าวๆไปเลย แบบไร้ติ่ง,ขอบบางเฉียบ,แบตทน,น้ำหนักโคตรเบา,ระบบAir Chargeอะไรเงี้ย...",neu,,,
460,64b6c01aa4428eeea7531dbd,จอ 120Hz แต่กระตุก หน่วง ไม่ลื่น ความ 120Hz ก็ไม่ช่วย ,neg,จอ:neg,,
461,64b6c01aa4428eeea7531dbd,ใครใช้แอนดรอยรุ่นกลางๆ -ต่ำ ก็รู้ 1-2 ปี ก็ไปแล้วความ 120Hz ไม่ได้ช่วยอะไรเลย ,neu,จอ:neu,,
462,64b6c01aa4428eeea7531dbd,ช่วยอย่างเดียวแบตหมดไวขึ้นแค่นั้นแหละ2. ,neg,แบต:neg,,
463,64b6c01aa4428eeea7531dbd,ถ้าใช้งานปกติไม่มีมูฟเม้นเยอะแบบเล่นเกม (คือไม่ได้ซื้อมาเล่นเกม) 60 กะ 120Hz ต่างกันน้อยมาก3. ,neu,จอ:neu,,
464,64b6c01aa4428eeea7531dbd,ดูคอนเท้น ทั้งโลกเกิน 90% ก็แค่ 25-60Hz 4. ,neu,,,
465,64b6c01aa4428eeea7531dbd,"แอปรองรับ, เกมรองรับ 120Hz นับได้ ",neu,จอ:neu,,
466,64b6c01aa4428eeea75319d3,ถ้าเน้นแบตยังไงก็จอใหญ่ขึ้นไปครับ ,neu,จอ:neu,,
467,64b6c01aa4428eeea75319d3,ไม่มีทางที่จอเล็กๆจะยัดแบตตัวใหญ่เข้ามาได้,neg,,*,
468,64b6c01aa4428eeea75319da,จอซัก5นื้วแบตซัก3500แบบนี้ผมถึงจะซื้อ,neu,,,
469,64b6c01aa4428eeea7531a5c,13 กล้องสวยจริงค่ะ จากใจคนเคยใช้แอนดอย เปลี่ยนมาใช้ไอโฟนครั้งแรก ,pos,กล้อง:pos,,
470,64b6c01aa4428eeea7531a5c,กล้องสวยกว่าสุดๆ ,pos,กล้อง:pos,,
471,64b6c01aa4428eeea7531a5c,ส่วนตัวเล่นพับจีในเจน9แล้วชอบกว่าเพราะจอใหญ่555,pos,จอ:pos,,
472,64b6c01aa4428eeea7531a9f,ฮัลโหลกล้องกับมือถือ แยกกันคะสาว! ,neu,,,
473,64b6c01aa4428eeea7531a9f,กล้องโทรออกไดหร่อ? ,neu,,,
474,64b6c01aa4428eeea7531ad8,❤กล้องบะเร่อมาก😂 ,neu,กล้อง:neu,,
475,64b6c01aa4428eeea7531ad8,ทรงกล้องดูแปลกแหวกแนวกว่ารุ่นอื่นดี😂 รวมๆแล้วมีเสน่ห์เหลือเกิน,pos,กล้อง:pos,,
476,64b6c01aa4428eeea7531b0d,ยิ่ง11ขึ้นไปแบตอึดพอๆกับแอนดรอยเลยค่ะ ,pos,แบต:pos,,
477,64b6c01aa4428eeea7531b17,ดีทุกอย่าง แต่คิดถึงกล้องซัมซุงมาก ,pos,,,
478,64b6c01aa4428eeea7531b94,ไม่ชอบอย่างเดียวที่ไม่ให้หน้าจอ120hราคาก็สูง,neg,,,
479,64b6c01aa4428eeea7531ba8,จอใหญ่กว่า,neu,,,
480,64b6c01aa4428eeea7531c40,ตั้งค่ากล้องให้สวยแบบพี่ ,neu,,,
481,64b6c01aa4428eeea7531c8f,เรื่องคุณภาพ..ไม่เป็นรองใครแน่นอน..แต่เรื่องหน้าจอ ก็ยังมีรอยบากหน้าเกลียดอยู่ดีสำหรับราคาขนาดนี้..เชื่อว่าต้องออกหน้าจอไม่แหว่งมาจนได้..เมื่อนั้นจะไม่มีที่ติเลย,pos,จอ:neg,,
482,64b6c01aa4428eeea7531cba,จากการปลดล็อหน้าจอ ,neu,จอ:neu,,
483,64b6c01aa4428eeea7531cba,จริงๆไอโฟนทำจอแบบสแกนนิ้วใต้จอได้แหละ แต่ไม่ทำ,neu,จอ:neu,,
484,64b6c01aa4428eeea7531cbe,สแกนนิ้วแบบ ที่ปุ่มล็อกดีมาก แต่ถ้าแบบแอนดรอยด์หลายๆรุ่นที่อยู่ใต้จอ ,pos,,,
485,64b6c01aa4428eeea7531cbe,"สะดวก ""แต่ไม่เวิร์ค"" จอเบิร์นตรงจุดนั้นค่อยข้างไว ",neg,จอ:neg,,
486,64b6c01aa4428eeea7531d2e,ในกลุ่มบ่นกันเกือบทุกคนเลยครับ เกี่ยวกับเรื่องกล้อง,neg,กล้อง:neg,,
487,64b6c01aa4428eeea75315f2,เสียความรู้สึกกับเรื่องกล้องมาก,neg,กล้อง:neg,,
488,64b6c01aa4428eeea7531660,ไม่พูดมาก 14 Pro Max = กล้องSony  ,neu,,,
489,64b6c01aa4428eeea7531660,ไม่เน้นจบหลังกล้อง ,neu,กล้อง:neu,,
490,64b6c01aa4428eeea7531671,เรื่องกล้องผมยกใน iPhone 11 เลย ,pos,กล้อง:pos,,
491,64b6c01aa4428eeea75316f4,15 อาจจะยังเป็น lightning เหมือนเดิม type-c จะถ่ายฝั่งยุโรป แต่คงไม่ได้ชาร์จเร็วแค่เปลี่ยนหัวเป็น type c,neu,,,
492,64b6c01aa4428eeea7531706,พูดถึงios จอดำยังดำอยู่เลย,neg,จอ:neg,,
493,64b6c01aa4428eeea7531715,มีปัญหาแบตค้างที่ 80% เหมือนกันค่ะ ,neg,แบต:neg,,
494,64b6c01aa4428eeea7531764,ชอบจุดเดียวเลยของ 14 pm คือ วีดีโอกันสั่น นอกนั้นเฉยๆ,pos,กล้อง:pos,,
495,64b6c01aa4428eeea753183f,ของเราไม่ถึง2เดือน สุขภาพแบต98 ตอนใช้13pm จะครบปีถึงลดมา98😢,neu,แบต:neu,,
496,64b6c01aa4428eeea753197a,จอเล็กพิมพ์ยาก ,neg,จอ:neg,,
497,64b6c01aa4428eeea753197a,แบตให้มาน้อย ,neu,แบต:neu,,
498,64b6c01aa4428eeea753197a,กล้องไม่เหมาะกับที่แสงน้อย ,neg,กล้อง:neg,,
499,64b6c01aa4428eeea7531a49,สุขภาพแบตสัก94%ขึ้นไป ,neu,แบต:neu,,
500,64b6c01aa4428eeea7531a5f,ผมชอบติ้งของ จอไอโฟนอ่ะมันดูหลูหรา5555,pos,จอ:pos,,
501,64b6c01aa4428eeea7531edc,ตอนนี้​ปัญหาไอโฟน13หน้าจอม่วงครับ​ ,neg,จอ:neg,,
502,64b6c01aa4428eeea7531ede,ส่วนตัวชอบสามกล้อง ตำเลยค่ะ13โปร 55555555,pos,กล้อง:pos,,
503,64b6c01aa4428eeea7531ee3,สำหรับผมมันเป็นโรคจิตเพราะความซวย ดันไปซื้อจอคอม 144Hz มาใช้ซะชิน  ,neu,จอ:neu,,
504,64b6c01aa4428eeea7531ee3,ไปเล่น PS5 ที่60Hz ก็รู้สึกขัดตาจำเป็นต้องไปซื้อทีวีรองรับ 120 Hzดังนั้นมือถือตาม shop ตัวแทนต่าง ๆ ไม่ว่ายี่ห้ออะไร ,neu,,,
505,64b6c01aa4428eeea7531ee3,รุ่นไหนที่ไม่ใช่ 120Hz มองผ่านเลย ,neu,จอ:neu,,
506,64b6c01aa4428eeea7531ee3,เอาจริง ๆ 13 pro ที่ว่า 120Hz ลองไปเทียบกับฝั่ง Android หลาย ๆยี่ห้อ  ,neu,จอ:neu,,
507,64b6c01aa4428eeea7531ee3,ไม่รู้นะความรู้สึกผมว่า 120Hz ของ iphone ,neu,จอ:neu,,
508,64b6c01aa4428eeea7531ee9,มันไม่ปกติเวลาขายมือ2ราคาตกแน่นอนขายยากถึงเปลี่ยนจอมาก็มีโอกาสกับมาเป็นอีกค่สเปลี่ยนจอ15000,neg,จอ:neg,,
509,64b6c01aa4428eeea7531fe6,เรื่องจอเขียวหายยังค่ะ,neu,,,
510,64b6c01aa4428eeea7531ff3,ตอนนนี้ของผมขึ้นหน้าจอสีขาว ,neu,จอ:neu,,
511,64b6c01aa4428eeea753200d,กล้องสวย ,pos,กล้อง:pos,,
512,64b6c01aa4428eeea7532099,@The Last Monky ผมส่งไปศูนย์ละครับ รอผลเคสจอพวกนี้ ต้องโทรไปที่ทางสิงค์โปรช่วยจริงๆครับ 5555,neu,,,
513,64b6c01aa4428eeea75320f8,ซื้อมา5เดือนหน้าจอขาวส่ง0เป็นเดือนยังไม่ได้เครืองเลย,neg,จอ:neg,,
514,64b6c01aa4428eeea7532142,ถ้าเกิดจอเขียวเปลี่ยนจอประมาณกี่บาทครับ,neu,,,
515,64b6c01aa4428eeea75321b2,ในเวอร์ชั่น15.4อยากรุ้แบตรี่นานแค่ไน  ,neu,,,
516,64b6c01aa4428eeea75321c0,ขอบจอทัชไม่ค่อยติดค่ะ ,neg,จอ:neg,,
517,64b6c01aa4428eeea7532229,อ่อ อีกจุดที่สาวก IOS ชอบคือการอัพเดทเวอร์ชั่นไอโฟน 6s สตาร์ IOS9ตอนนี้ใช้ IOS15ได้เหมือนไอโฟน 13 เลยหากตั้งเป้าหมายใช้ 5 ปีกับไอโฟน 13 มินิมันอยู่ได้แน่นอนอย่างมากก็เปลี่ยนแบตใช้ต่อ,pos,,,
518,64b6c01aa4428eeea75322aa,ราคาพอๆกัน (ส่วนตัวใช้แอนดรอยจอใหญ่ๆมา กลัว i13 จอเล็กไป) ขอบคุนคับ,neu,จอ:neu,,
519,64b6c01aa4428eeea75322bf,อยากรู้ว่าแบตอยู่ครบวันหรือเปล่าครับ ? ,neu,,,
520,64b6c01aa4428eeea7531f7e,เรื่องแบต 13proแบตอึดกว่านะ,pos,แบต:pos,,
521,64b6c01aa4428eeea753203c,กะว่าพังจะได้เปลี่ยน แต่ตลอดมาจนนาทีนี้ จอเขียวก็ไม่มี ,pos,จอ:pos,,
522,64b6c01aa4428eeea753213d,แบตเตอรี่กับจอครับ,neu,"แบต:neu,จอ:neu",,
523,64b6c01aa4428eeea75321d6,เอา 13 Mini ไปเทสเรื่องแบตเทียบกับ S21 Ultra ครับ ,neu,,,
524,64b6c01aa4428eeea7532273,อยากไห้เทียบกล้องกับ sony,neu,,,
525,64b6c01aa4428eeea7532294,@Sai NH  ไม่ต่างกันกันมากครับ รวมๆnote20ดีกว่า ยกเว้นกลางคืนสู้13 miniไม่ได้แต่ไอโฟนถ่ายย้อนแสง ,pos,,*,
526,64b6c01aa4428eeea7532294,โปรแกรมกล้อง ,neu,,,
527,64b6c01aa4428eeea7531e20,ผมดูหนังบน Netflix มันก็ได้ 24fps จอ120 ,neu,จอ:neu,,
528,64b6c01aa4428eeea7531e2c,สำหรับใครอยากตามไปถ่ายที่นั้นตามพี่ตั้ม นั้นคือปราสาทเมืองสิงห์ครับ,neu,,,
529,64b6c01aa4428eeea7531eb5,กล้อง i12 pro max กินขาดครับ ,pos,กล้อง:pos,,
