,_id,textDisplay,likeCount,keyword_search,Brand,Overview sentiment,Features,is_sentiment_comment
521,64b6c01aa4428eeea753165f,ล่ะเมื่อวานซื้อ S23 Ultra มา เพราะว่าติดใจลูกเล่น ,30,iPhone 14 Pro Max,Apple,pos,,TRUE
522,64b6c01aa4428eeea753165f,มีปากแบบสะดวกมาก ,30,iPhone 14 Pro Max,Apple,neu,,TRUE
523,64b6c01aa4428eeea7531660,ไม่พูดมาก 14 Pro Max = กล้องSony  ,1,iPhone 14 Pro Max,Apple,neu,,TRUE
524,64b6c01aa4428eeea7531665,อย่าไปกังวลกับมัน ,1,iPhone 14 Pro Max,Apple,neu,,TRUE
525,64b6c01aa4428eeea7531665,ไม่มีความสุขพอดี,1,iPhone 14 Pro Max,Apple,neu,,TRUE
526,64b6c01aa4428eeea7531666,i14 pro 512GB มาราคาหกหมื่น แต่คุณภาพไม่คุ้มเงินเลยค่ะเจอปัญหาทุกอย่างแบบในคลิปเลยค่ะ ,31,iPhone 14 Pro Max,Apple,neg,,TRUE
527,64b6c01aa4428eeea7531666,"YTจอดำบ่อยมาก, ไลน์ค้างที่กังวลมากที่สุดเลยที่ battery ",31,iPhone 14 Pro Max,Apple,neg,จอ:neg,TRUE
528,64b6c01aa4428eeea7531666,ดีกว่ามากเลย,31,iPhone 14 Pro Max,Apple,pos,,TRUE
529,64b6c01aa4428eeea753166e,สิ่งที่ไม่ชอบเลย ,1,iPhone 14 Pro Max,Apple,neg,,TRUE
530,64b6c01aa4428eeea753166e,เวลาเข้ายูทูปแล้วแม่งชอบจอดำเป็นบางครั้ง เสียอารมณ์สุดๆ ,1,iPhone 14 Pro Max,Apple,neg,จอ:neg,TRUE
531,64b6c01aa4428eeea753166e,ภาพมันปรับแสงได้ห่วยมากๆๆๆๆๆๆๆ ,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
532,64b6c01aa4428eeea7531671,ส่วนตัวชอบสีมาก,0,iPhone 14 Pro Max,Apple,pos,,TRUE
534,64b6c01aa4428eeea753167a,กล้องหน้าผมสีจืดๆดำๆ ,0,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
535,64b6c01aa4428eeea753167b,เล่นrovปรับ60เฟรมแล้วมีกระตุกบางจังหวะค่ะ ,1,iPhone 14 Pro Max,Apple,neg,จอ:neg,TRUE
536,64b6c01aa4428eeea753167b,ไม่ได้ลื่นซะทีเดียว ,1,iPhone 14 Pro Max,Apple,neg,,TRUE
537,64b6c01aa4428eeea753167b,เทียบกับ13proแล้ว 13proลื่นกว่าค่ะ ,1,iPhone 14 Pro Max,Apple,pos,,TRUE
538,64b6c01aa4428eeea753167b,แย่กว่าสีจริง ,1,iPhone 14 Pro Max,Apple,neg,,TRUE
539,64b6c01aa4428eeea753167b,สกินโทนไม่โอเคเลย ,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
540,64b6c01aa4428eeea753167b,ไม่ประทับใจกล้องมากๆ ,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
542,64b6c01aa4428eeea753167c,มันอยู่ที่คนชอบครับ 14ออกมาเหมือนสีจริง ,1,iPhone 14 Pro Max,Apple,neu,,TRUE
543,64b6c01aa4428eeea753167c,ทำให้คนที่ถ่ายแล้วไม่สวย ,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
544,64b6c01aa4428eeea753167c,มักจะไม่ชอบ ,1,iPhone 14 Pro Max,Apple,neg,,TRUE
546,64b6c01aa4428eeea753167f,ลองเล่นมือถึอเพื่อน จอไอโฟน14คือสวยมากกก ถึงจะเป็นแค่OLEDก็ตาม ,0,iPhone 14 Pro Max,Apple,pos,กล้อง:pos,TRUE
548,64b6c01aa4428eeea753168a,จากใจคนใช้ ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
553,64b6c01aa4428eeea753168a,มีดีแค่แอ๊ปสเถียนแค่นั้นเอง ,0,iPhone 14 Pro Max,Apple,neg,,TRUE
554,64b6c01aa4428eeea753168a,ผมไม่ใช้นักถ่ายรูปทำคลิปสวยๆ ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
555,64b6c01aa4428eeea753168a,มันสะดวกมาก ,0,iPhone 14 Pro Max,Apple,pos,,TRUE
556,64b6c01aa4428eeea753168a,ระบบดี 2. ,0,iPhone 14 Pro Max,Apple,pos,,TRUE
557,64b6c01aa4428eeea753168a,ถือโชว์สาวโชว์รวย แค่นั้น ผมเลยคิดว่าจะซื้อเพิ่มแม้งเลย ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
558,64b6c01aa4428eeea753168a,ขอบคุณครับ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
559,64b6c01aa4428eeea753168b,iPhone มาช่วงหลังหลังห่วยแตกมากแบตก็ไม่อืดเราผิดหวัง iPhone รุ่นหลังหลังมาก,0,iPhone 14 Pro Max,Apple,neg,แบต:neg,TRUE
560,64b6c01aa4428eeea753168e,ปัญหาเรื่องแสงแฟร์ ถ่ายคลิปวิดีโอกลางคืน ,0,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
561,64b6c01aa4428eeea753168e,แก้ไม่หายเลยค่ะ ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
562,64b6c01aa4428eeea7531693,ใช้ 14pro ถ่ายจบหลังกล้องไม่ได้ ,0,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
563,64b6c01aa4428eeea7531696,ผมไม่ได้เล่นเกมส์ครับพี่ตั้ม เลยไม่มีปัญหา ,3,iPhone 14 Pro Max,Apple,neu,,TRUE
564,64b6c01aa4428eeea7531696,5555555555แต่ความรู้สึกหงุดหงิดเล็กๆคือมันชอบมีบัคเล็กๆ สถานะเพิ่มลดเสียงไม่ตรงกับจำนวนครั้งที่กดบ้างโทรซิมนึง ,3,iPhone 14 Pro Max,Apple,neg,,TRUE
565,64b6c01aa4428eeea7531696,สัญญาณอีกซิมหายบ้างบัค standby เฉยๆแล้วแบตไหล ,3,iPhone 14 Pro Max,Apple,neg,แบต:neg,TRUE
566,64b6c01aa4428eeea7531696,แท่งกราฟขึ้นว่ามีการใช้งาน แต่ไม่แสดงแอพที่ใช้ แต่ restart เครื่องก็กลับมาปกติช่วงแรกๆผมเจออีกปัญหาคือ assistive touch ลากไม่ได้ทุกมุม ,3,iPhone 14 Pro Max,Apple,neg,,TRUE
567,64b6c01aa4428eeea7531696,มีอยู่มุมหนึ่งที่ลากไม่ได้เหมือนจอเสีย ไปใช้เครื่องเพื่อนเป็นเหมือนกัน ,3,iPhone 14 Pro Max,Apple,neg,,TRUE
568,64b6c01aa4428eeea7531696,14pro/pro max แต่เครื่องเพื่อน 12pro maxใน ios version เดียวกันไม่เป็น รออัพเดทมาหลายเดือนไม่ยอมแก้ ทนไม่ไหวต้องพิมพ์ปัญหาส่ง apple support รัวๆจนแก้ให้ขอบคุณค้าบบ มาแชร์กัน😢,3,iPhone 14 Pro Max,Apple,neu,,TRUE
569,64b6c01aa4428eeea7531699,ส่วนตัวมีปัญหาเกี่ยวกับกล้องเวลาจะถ่ายตามระยะ ,2,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
570,64b6c01aa4428eeea7531699,กล้องมันจะเปลี่ยนเลนส์ช้ามาก ,2,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
571,64b6c01aa4428eeea7531699,ส่วนเรื่องเล่นเกมอันนี้เฉยๆนะ ก็ลื่นปกติ ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
573,64b6c01aa4428eeea753169c,แบตหมดไวมากครับ ,1,iPhone 14 Pro Max,Apple,neg,แบต:neg,TRUE
574,64b6c01aa4428eeea753169c,ผมใช้ได้แค่ 8 ชั่วโมงเอง ,1,iPhone 14 Pro Max,Apple,neu,,TRUE
575,64b6c01aa4428eeea753169c,กล้องถ่ายไม่ชัดด้วย ,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
576,64b6c01aa4428eeea753169c,พอซูมดูกล้องไอโฟน 7 ถ่ายชัดกว่า ตัวหนังสือชัดกว่า เหมือนไอโฟนตัว 14 promax ,1,iPhone 14 Pro Max,Apple,pos,,TRUE
577,64b6c01aa4428eeea753169c,รูปเลยไม่ชัด,1,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
578,64b6c01aa4428eeea753169d,ถ่ายในที่มืดก็ห่วยครับตอนนี้ใช้อยุ่ ,0,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
579,64b6c01aa4428eeea753169d,ไม่รอด ,0,iPhone 14 Pro Max,Apple,neg,,TRUE
580,64b6c01aa4428eeea753169d,ดีแค่งานวีดีโอ ,0,iPhone 14 Pro Max,Apple,pos,,TRUE
581,64b6c01aa4428eeea753169d,หัวจะปวด,0,iPhone 14 Pro Max,Apple,neg,,TRUE
583,64b6c01aa4428eeea75316a0,เปลี่ยนจาก oppo มาใช้ 14 promax คือชอบมากถืออวดชาวบ้านอย่างเดียว ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
584,64b6c01aa4428eeea75316a0,แค่ถือเฉยๆก็มีคนแซว คนมองระ ,2,iPhone 14 Pro Max,Apple,neu,,TRUE
585,64b6c01aa4428eeea75316a0,เอาแค่นี้ก็คือคุ้มแล้ว ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
586,64b6c01aa4428eeea75316a0,ส่วนรูปที่ถ่ายยิ่งสวย ,2,iPhone 14 Pro Max,Apple,pos,กล้อง:pos,TRUE
587,64b6c01aa4428eeea75316a0,คนหน้าตาดีๆเขาก็มีไลฟ์สไตล์ชอบแต่งรูปกันหมด ,2,iPhone 14 Pro Max,Apple,neu,,TRUE
588,64b6c01aa4428eeea75316a0,อีกเหตุผลหลักที่ตัดสินใจซื้อเพราะแหล่งข่าว หรือตามอ๊อฟฟิศที่ทำคอนเทนต์ส่วนใหญ่เขาใช้ไอโฟนถ่ายวิดีแทนกล้องตัวใหญ่ ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
589,64b6c01aa4428eeea75316a0,ซึ่งคุณภาพถือว่าค่อนข้างเสถียร ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
590,64b6c01aa4428eeea75316a0,และดีกว่าแอนดรอยมากๆ ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
591,64b6c01aa4428eeea75316a0,แอนดรอยภาพเคลื่อนไหวมันไม่สมูทส่วนข้อจำกัดอื่นรับได้หมดเพราะไม่ได้มีประโยชน์กับชีวิต เช่น-ซูมดวงจันทร์ ,2,iPhone 14 Pro Max,Apple,pos,,TRUE
594,64b6c01aa4428eeea75316a0,มันเป็นมานานตั้งแต่สมัยพระเจ้าเหาแล้ว ,2,iPhone 14 Pro Max,Apple,neu,,TRUE
595,64b6c01aa4428eeea75316a0,ก็ไม่ได้แลกหรือช้าไปกว่าเพื่อนเลย ,2,iPhone 14 Pro Max,Apple,neu,,TRUE
596,64b6c01aa4428eeea75316a0,อีกอย่างไม่ชอบเล่นเกมหนักๆ เปลืองความจำ ,2,iPhone 14 Pro Max,Apple,neu,,TRUE
598,64b6c01aa4428eeea75316a4,ละรอ 15ดีคะ,1,iPhone 14 Pro Max,Apple,neu,,TRUE
599,64b6c01aa4428eeea75316a8,เรื่องเกมเรื่องจริงคะ เล่นแล้วเครื่องร้อนมาก555 ,1,iPhone 14 Pro Max,Apple,neg,,TRUE
600,64b6c01aa4428eeea75316a8,กล้องก็ชัดเกิน55 แต่รู้สึกถือถนัดมือดีนะ👍🏻👍🏻,1,iPhone 14 Pro Max,Apple,pos,,TRUE
603,64b6c01aa4428eeea75316b4,iX ผมพัง ,8,iPhone 14 Pro Max,Apple,neu,,TRUE
604,64b6c01aa4428eeea75316b4,ตอนแรกว่าจะซื้อ 14pm ไปเลย(ปกติเป็นคนซื้อตามหลัง 1-2 รุ่นตลอดเพราะเสียดายเงิน) ดูช่องนี้กับ guzap สุดท้ายไปจบที่ 13pmมือ2ที่ประกันศูนย์ยังเหลือ ,8,iPhone 14 Pro Max,Apple,neu,,TRUE
606,64b6c01aa4428eeea75316b4,ผมนี่รู้สึกคุ้มกับเม็ดเงินที่จ่ายไปมากๆ ,8,iPhone 14 Pro Max,Apple,pos,,TRUE
607,64b6c01aa4428eeea75316b4,ขอบคุณที่ทำคลิป คหสต.มาแชร์ความรู้สึกครับ ,8,iPhone 14 Pro Max,Apple,neu,,TRUE
608,64b6c01aa4428eeea75316b4,ใช้ประกอบการตัดสินใจได้ดีมาก,8,iPhone 14 Pro Max,Apple,pos,,TRUE
609,64b6c01aa4428eeea75316b5,อัพมากจาก13pm คือเสียใจกับการถ่ายภาพมากอ่ะ สู้13pmไม่ได้เลย ,0,iPhone 14 Pro Max,Apple,neg,กล้อง:neg,TRUE
610,64b6c01aa4428eeea75316b9,ขายทิ้ง ไป S23 ultra​ ,23,iPhone 14 Pro Max,Apple,neg,,TRUE
611,64b6c01aa4428eeea75316b9,กล้องชัดกว่าเหนือๆ  ,23,iPhone 14 Pro Max,Apple,pos,กล้อง:neg,TRUE
612,64b6c01aa4428eeea75316b9,แถมไม่ปวดใจกับกล้องหน้า ,23,iPhone 14 Pro Max,Apple,neu,,TRUE
613,64b6c01aa4428eeea75316b9,ซูมคมชัดกินขาด s pen คือโคตรดี  ,23,iPhone 14 Pro Max,Apple,pos,กล้อง:pos,TRUE
614,64b6c01aa4428eeea75316b9,ไม่มีติ่งมาเกะกะลูกตาด้วย,23,iPhone 14 Pro Max,Apple,pos,,TRUE
615,64b6c01aa4428eeea75316bb,หัวซีมันมีมือถือบางรุ่นกากครับ.ผมใช้ SS M51 มา3ปีช่องชาร์จยังไม่หลวมเลยทั้งที่เสียบชาร์จวันล่ะ 3-5 ครั้ง.จอเปียกน้ำก็ทัชได้ปกติเลยทั้งที่ไม่ใช่มือถือกันน้ำ.ส่วน SS A52s ใช้ได้ปีกว่าช่องชาร์จหลวมล่ะ.แถมหน้าจอชื้นน้ำนิดหน่อยทัชเพี้ยนมั่วไปหมดทั้งที่เป็นมือถือกันน้ำ.ถ้าช่องชาร์จเปียกนี่รอไปเลยเกือบ24ชั่วโมงถึงชาร์จได้.คือแม่งขายแต่สเปคจริงๆคุณภาพไก่กามาก,1,iPhone 14 Pro Max,Apple,pos,,TRUE
617,64b6c01aa4428eeea75316bc,ไม่มีที่ล็อกรูช๊าตโทรศัฟช๊าตอยู่มือไปโดนเหรือไปเกี่ยวหลุดออกจากที่ช๊าต ,0,iPhone 14 Pro Max,Apple,neg,,TRUE
618,64b6c01aa4428eeea75316bc,ไอโฟนจะเหนือกว่าเรื่องระบบค้อนข้างเสถียรกว่าแอนดรอยเยอะ ,0,iPhone 14 Pro Max,Apple,pos,,TRUE
619,64b6c01aa4428eeea75316bc,ส่วนหล้องผมไม่ค่อยซีเรียจเพราะปกติก็ไม่ค่อยได้ถ่าย หรือว่าผมพึ่งจะเข้าวงการIOSเลยยังไม่ค่อยพบปัญหา ,0,iPhone 14 Pro Max,Apple,neu,,TRUE
